Class Number, Class Name, Section Name, Instructor, Capacity, Enrolled, Available Seats, Wait List Capacity, Wait List Total11994,BSC 7982 - U01   Dissertation Defense Seminar,U01-G Regular,Jennifer Richards,10,4,6,0,0
18346,BMS 6636 - U01   Nervous System and Behavior I,U01-C B11,Amilcar Castellano Sanchez, Cristina Vincentelli, Daniel De Jesus Segui, David Graham, Diana Barratt, Dietrich Lorke, Ferdinand Gomez, Gagani Athauda, Georg Petroianu, Helen Tempest, Jenny Fortun, Jorge Murillo, Joseph Ambrose, Joshua Pasol, Juan Lozano Leon, Lawrence Grobman, Michael Duchowny, Nestor Galvez-Jimenez, Ranjan Duara, Raul Corredor, Sabyasachi Moulik, Sergio Gonzalez-Arias,125,122,3,0,0
32097,EDH 6634 - U01   Organization and Administration of Student Affairs,U01-C Regular,Eric Arneson,35,15,20,0,0
32095,EDH 6633 - U01   Introduction to Higher Education Administration,U01-C Regular,Daniel Saunders,25,24,1,0,0
15539,EDG 6627 - U01   Seminar: Issues and Tends in Curriculum and Instruction,U01-C Regular,James Burns,25,12,13,0,0
33884,LAW 6610 - U01   Corporate and Partnership Tax,U01-C Regular,Jose Gabilondo,80,10,70,0,0
18614,EDF 6608 - U02   Social, Philosophical and Historical Foundations of Education,U02-C Regular,Maria Lovett,20,18,2,0,0
11822,PAD 6605 - U01   Administrative Law and Procedures,U01-C Regular,Lourdes Wydler,35,14,21,0,0
16491,NGR 6602C - U01   Advanced Family Health Nursing II,U01-C Regular,Charles Buscemi, Deana Goldin,40,34,6,0,0
16655,NGR 6602C - U03   Advanced Family Health Nursing II,U03-C Regular,Charles Buscemi, Deana Goldin,40,18,22,0,0
16494,NGR 6602L - U03   Advanced Family Health Nursing Practice II,U03-L Regular,Bonnie Hammack, Deana Goldin,23,11,12,0,0
16495,NGR 6602L - U04   Advanced Family Health Nursing Practice II,U04-L Regular,Bonnie Hammack, Deana Goldin,23,11,12,0,0
16598,NGR 6602L - U06   Advanced Family Health Nursing Practice II,U06-L Regular,Armando Gomez, Vanessa Gordon,23,11,12,0,0
34770,PHC 6602 - UHA   Theoretical Foundations of Health Promotion,UHA-C Regular,Melissa Howard,30,10,20,0,0
35820,PAS 6600 - RX1   Emergency Medicine Clerkship,RX1-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,3,42,0,0
35821,PAS 6600 - RX2   Emergency Medicine Clerkship,RX2-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,4,41,0,0
35822,PAS 6600 - RX3   Emergency Medicine Clerkship,RX3-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,7,38,0,0
35823,PAS 6600 - RX4   Emergency Medicine Clerkship,RX4-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,5,40,0,0
33744,PET 6597 - RVC   Survey of Research in Physical Education,RVC-C Regular,Daniel Serravite,20,12,8,0,0
34453,HMG 6596 - RXU   Marketing Management,RXU-C DYN - Mini,Lisa Cain,25,7,18,0,0
17046,HMG 6586 - B51   Research and Statistical Methods,B51-C Regular,Aaron Welch,35,25,10,0,0
17070,HMG 6586 - B52   Research and Statistical Methods,B52-C Regular,Aaron Welch,35,20,15,0,0
34452,HMG 6586 - RXU   Research and Statistical Methods,RXU-C DYN - Mini,Twila Mae Logan,25,8,17,0,0
16819,DIE 6576 - U02   Project in Dietetics and Nutrition,U02-R Regular,Adriana Campa,20,0,20,0,0
16917,DIE 6576 - U11   Project in Dietetics and Nutrition,U11-R Regular,Catherine Coccia,10,0,10,0,0
33883,LAW 6572 - U01   Copyright Law,U01-C Regular,Hannibal Travis,60,26,34,0,0
16836,DIE 6568 - U01   Research I,U01-C Regular,Evelyn Enrione,30,6,24,0,0
16909,DIE 6567 - U01   Research II,U01-C Regular,Adriana Campa,46,20,26,0,0
16557,SPA 6565 - U01   Dysphagia,U01-C Regular,Michele Aurignac,50,46,4,0,0
34592,BME 6563 - U01   Optical Spectroscopy,U01-C Regular,Wei-Chiang Lin,20,12,8,0,0
33890,LAW 6561 - U01   Securities Law Enforcement,U01-C Regular,Christopher Martin, Lisa Roberts,18,8,10,0,0
33888,LAW 6553 - U01   Law and Development,U01-C Regular,Cyra Choudhury,18,13,5,0,0
33872,LAW 6550 - U01   Antitrust,U01-C Regular,Hannibal Travis,60,10,50,0,0
35152,NGR 6538 - RVC   Psychopharmacology for Advanced Practice Nursing,RVC-C Regular,James Weidel,35,9,26,0,0
34284,PHC 6537 - U01   Case Studies in Maternal and Child Health Programs, Policies and Research,U01-C Regular,Consuelo Beck Sague, TBA OCM,40,11,29,0,0
16749,SOW 6534 - U01   Field Practicum III,U01-I Regular,Elise Linder,50,34,16,0,0
16748,SOW 6533 - U01   Field Practicum II,U01-I Regular,Jennifer Abeloff,50,34,16,0,0
34607,BME 6532 - U01   Molecular Imaging,U01-C Regular,Anthony McGoron,20,3,17,0,0
34200,PHC 6531 - U01   Environmental Justice: Contextualizing Maternal and Child, Women, Youth, and Family (WYF) Wellbeing,U01-C Regular,Mary Shaw,30,7,23,0,0
11617,CLP 6530 - U01   Dissemination and Implementation of Research,U01-C Regular,Stacy Frazier,18,10,8,0,0
34704,PHT 6526 - U01   Dimensions of Professional Practice Seminar IV,U01-C DYN - Mini,Mark Rossi, Steven Bernstein,30,25,5,0,0
34705,PHT 6526 - U02   Dimensions of Professional Practice Seminar IV,U02-C DYN - Mini,Mark Rossi, Steven Bernstein,30,25,5,0,0
10929,PHY 6524 - U01   Statistical Physics,U01-C Regular,Bernard Gerstman,26,7,19,0,0
33889,LAW 6515 - U01   Disability Law,U01-C Regular,Michele Anglade,60,18,42,0,0
15483,MHS 6511 - U01   Group Counseling,U01-C Regular,Isaac Burt,20,19,1,0,0
33039,LIN 6510 - U01   Syntax I,U01-C Regular,Ellen Thompson,35,6,29,0,0
35660,EEL 6505 - RXPE   Digital Signal Proc,RXPE-C Regular,Armando Barreto,35,13,22,0,0
16417,EEL 6505 - U01   Digital Signal Proc,U01-C Regular,Armando Barreto,35,13,22,0,0
16484,SPA 6505 - U01   Advanced Clinical Practicum,U01-C Regular,Jean Mead,15,11,4,0,0
16485,SPA 6505 - U02   Advanced Clinical Practicum,U02-C Regular,Jean Mead,15,11,4,0,0
16661,NGR 6504C - U01   Advanced Psychiatric-Mental Health Nursing II,U01-C Regular,Monica Scaccianoce,25,22,3,0,0
34926,NGR 6504L - U04   Advanced Psychiatric-Mental Health Nursing Practice II,U04-C Regular,Debbie Stevens, Francisco Brenes,14,10,4,0,0
34943,NGR 6504L - U05   Advanced Psychiatric-Mental Health Nursing Practice II,U05-C Regular,Debbie Stevens, Francisco Brenes,14,10,4,0,0
32773,BMS 6501 - 01   Medical Physiology,01-C Regular,Sabyasachi Moulik, Tracey Weiler,50,45,5,0,0
18775,GMS 6500 - 01   Basic Pharmacology,01-C Regular,TBA OCM,10,2,8,0,0
35807,PAS 6500 - RX1   Obstetrics/Gynecology Clerkship,RX1-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,4,41,0,0
35808,PAS 6500 - RX2   Obstetrics/Gynecology Clerkship,RX2-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,5,40,0,0
35809,PAS 6500 - RX3   Obstetrics/Gynecology Clerkship,RX3-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,7,38,0,0
35810,PAS 6500 - RX4   Obstetrics/Gynecology Clerkship,RX4-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,7,38,0,0
16916,PHC 6500 - U02   Foundations of Public Health Practice,U02-C Regular,Rashida Biggs,37,36,1,0,0
15492,EDF 6487 - U01   Action Research for Educators,U01-C Regular,Tarek Chebbi,19,12,7,0,0
15491,EDF 6486 - U01   Advanced Data Analysis in Quantitative Educational Research,U01-C Regular,Haiying Long,15,13,2,0,0
15642,EDF 6486 - U02   Advanced Data Analysis in Quantitative Educational Research,U02-C Regular,Mido Chang,15,12,3,0,0
17075,HMG 6486 - B51   Investment Analysis for the Hospitality Industry,B51-C Regular,George Macropulos,30,9,21,0,0
33626,CCJ 6485 - RVC   Criminal Justice Policy Analysis,RVC-C Regular,Timothy Goddard,30,20,10,0,0
17044,HMG 6477 - B51   Financial Management for the Hospitality Industry,B51-C Regular,Eric Beckman,35,27,8,0,0
17045,HMG 6477 - B52   Financial Management for the Hospitality Industry,B52-C Regular,Eric Beckman,35,27,8,0,0
34451,HMG 6477 - RXU   Financial Management for the Hospitality Industry,RXU-C DYN - Mini,Twila Mae Logan,25,13,12,0,0
34078,ADE 6476 - RVC   Computer Based Training,RVC-C Regular,Mary Haley,35,31,4,0,0
15490,EDF 6476 - U01   Advanced Methods of Qualitative Educational Research,U01-C Regular,Linda Bliss,20,13,7,0,0
34450,HMG 6476 - RXU   Feasibility Studies for the Hospitality Industry,RXU-C DYN - Mini,Marco Albarran Jr,25,9,16,0,0
32754,EDF 6475 - U01   Qualitative Foundations of Educational Research,U01-C Regular,Sarah Mathews,20,19,1,0,0
32477,GEO 6473 - U01   Space, Place and Identity,U01-C Regular,Benjamin Smith,20,19,1,0,0
11616,CLP 6472 - U01   Assessment and Treatment II: Externalizing Problems,U01-C Regular,Miguel Villodas,18,6,12,0,0
36026,EEE 6466 - U01   Microsystems and MEMS: Chem/Bio Sensors and Microfabrication,U01-C Regular,Shekhar Bhansali,30,2,28,0,0
34449,HMG 6466 - RXU   Hospitality Revenue Management,RXU-C DYN - Mini,Warren Jahn Jr,25,10,15,0,0
35185,EEL 6463 - RXPE   Antenna Theory and Design,RXPE-C Regular,Grover Larkins,38,10,28,0,0
16188,EEL 6463 - U01   Antenna Theory and Design,U01-C Regular,Grover Larkins,38,10,28,0,0
35435,ESI 6455 - RX1   Advanced Engineering Project Management,RX1-C DYN - Mini,Chin-Sheng Chen,10,5,5,0,0
35436,ESI 6455 - RX2   Advanced Engineering Project Management,RX2-C DYN - Mini,Chin-Sheng Chen,10,0,10,0,0
33873,HMG 6446 - RVC   Hospitality Enterprise Technologies,RVC-C Regular,Joseph Cilli,35,13,22,0,0
34448,HMG 6446 - RXU   Hospitality Enterprise Technologies,RXU-C DYN - Mini,Joseph Cilli,25,13,12,0,0
17539,PHC 6443 - U01   Ethical Issues in Public Health,U01-C Regular,William Darrow,35,9,26,0,0
34629,PHC 6442 - RVC   Global Public Health,RVC-C Regular,Alok Deoraj,30,17,13,0,0
18149,PHC 6436 - RVC   Advanced Issues in Economic Evaluation of Health Care Programs,RVC-C Regular,Alejandro Arrieta,35,2,33,0,0
34661,HUN 6435 - RVC   Nutrition And Aging,RVC-C Regular,Joan Vaccaro,30,11,19,0,0
16508,NGR 6435L - RA3   Anesthesiology Nursing Clinical Residency V,RA3-L Regular,Vicente Gonzalez,8,7,1,0,0
33253,NGR 6435L - RA6   Anesthesiology Nursing Clinical Residency V,RA6-L Regular,Linda Wunder,5,4,1,0,0
16754,SOW 6435 - U02   Evaluating Empirically Based Social Work Practice,U02-C Regular,Miriam Potocky,25,23,2,0,0
16901,SOW 6435 - U03   Evaluating Empirically Based Social Work Practice,U03-C Regular,Stephen Wong,25,11,14,0,0
11794,PAD 6434 - U01   Leadership and Decision-making,U01-C Regular,Daniel Alfonso,30,10,20,0,0
11690,CLP 6432 - U01   Foundation Practicum I,U01-O Regular,Erica Musser,15,11,4,0,0
33252,NGR 6432L - RA6   Anesthesiology Nursing Clinical Residency II,RA6-L Regular,Linda Wunder,6,5,1,0,0
33869,LAW 6430 - U01   Wills and Trusts,U01-C Regular,Eloisa Rodriguez-Dod,80,79,1,0,0
17072,HMG 6429 - B51   Hospitality Asset Management,B51-C Regular,Scott Brush,35,12,23,0,0
33868,LAW 6426 - U01   Real Estate Transactions,U01-C Regular,David Mesnekoff,60,42,18,0,0
16597,ATR 6425 - U01   Pharmacology and Diagnostic Imaging in Athletic Training,U01-C Regular,Philip Depaola,21,20,1,0,0
33908,LAW 6425 - U10   Construction Law,U10-C Regular,Larry Leiby,60,21,39,0,0
33828,SOW 6425 - U01   Clinical Assessment and Intervention Planning,U01-C Regular,Shanna Burke,20,14,6,0,0
11811,PAD 6417 - U01   Human Resource Policy and Management,U01-C Regular,Elsa Jaramillo,35,22,13,0,0
34475,PCB 6417 - U01   Workshop: Modeling in Behavioral Ecology,U01-C Regular,Michael Heithaus,25,8,17,0,0
17855,HUN 6416 - RVC   Advanced Pediatric Nutrition,RVC-C Regular,Deborah Abel,35,15,20,0,0
33593,HSA 6415 - RXA   Marketing and Demographic Analysis in Health Care,RXA-C Regular,Wensheng Fan,50,18,32,0,0
33839,PHC 6410 - RVC   Health Behavior and Public Health,RVC-C Regular,Patria Rojas,30,21,9,0,0
16793,PHC 6410 - U01   Health Behavior and Public Health,U01-C Regular,Mary Shaw,30,11,19,0,0
32526,GEA 6409 - U01   Landscapes of Violence and Healing in the Americas,U01-C Regular,Ulrich Oslender,16,11,5,0,0
34272,MAA 6406 - U01   Complex Analysis,U01-C Regular,Bao Qin Li,47,8,39,0,0
33900,LAW 6403 - U10   Florida Condominium and Community Association Law,U10-C Regular,Salvador Jurado Jr,60,19,41,0,0
17165,MMC 6402 - B51   Theories of Mass Communication,B51-C Regular,Leonardo Ferreira,30,29,1,0,0
35781,PAS 6400 - RX1   Family Medicine Clerkship,RX1-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,8,37,0,0
35782,PAS 6400 - RX2   Family Medicine Clerkship,RX2-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,10,35,0,0
35784,PAS 6400 - RX3   Family Medicine Clerkship,RX3-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,5,40,0,0
35786,PAS 6400 - RX4   Family Medicine Clerkship,RX4-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,6,39,0,0
16259,EEE 6399C - U01   Electronic Prop Mat,U01-C Regular,Frank Urban,10,6,4,0,0
35219,PAD 6399 - U02   Homeland Security Management for State and Local Government,U02-C Regular,Raymond Martinez,35,16,19,0,0
16543,PHT 6381 - U01   Diagnosis and Management of Cardiopulmonary Systems,U01-C Regular,Lisa Roberts, Mark Rossi,58,54,4,0,0
16544,PHT 6381L - U01   Diagnosis and Management of Cardiopulmonary Systems Lab,U01-L Regular,Lisa Roberts,20,18,2,0,0
16545,PHT 6381L - U02   Diagnosis and Management of Cardiopulmonary Systems Lab,U02-L Regular,Lisa Roberts,20,18,2,0,0
16546,PHT 6381L - U03   Diagnosis and Management of Cardiopulmonary Systems Lab,U03-L Regular,Lisa Roberts,20,18,2,0,0
12444,EVR 6377 - U01   Natural Resource Conservation and Policy,U01-C Regular,Jennifer Rehage, Pallab Mozumder,24,16,8,0,0
15679,TSL 6375C - U01   Teaching ESOL Pronunciation and Accent Reduction,U01-C Regular,Eric Dwyer,21,14,7,0,0
33905,LAW 6361 - U01   Pre-Trial Practice,U01-C Regular,Scott Fingerhut,60,33,27,0,0
33442,ADE 6360 - R8R   Adult Teaching Methods,R8R-C DYN - Mini,Tonette Rocco,35,31,4,0,0
34121,SYA 6356 - B51   GIS and Social Research,B51-C Regular,Hugh Gladwin,19,10,9,0,0
10238,SYA 6356 - U01   GIS and Social Research,U01-C Regular,Derrick Scott,24,16,8,0,0
10424,SYA 6356 - U02   GIS and Social Research,U02-C Regular,Derrick Scott,24,16,8,0,0
16835,HUN 6355 - U01   Minerals in Human Nutrition,U01-C Regular,Marianna Baum,38,37,1,0,0
33912,PHC 6355 - RVC   Occupational Health and Safety,RVC-C Regular,Alok Deoraj,30,7,23,0,0
16673,PHT 6353 - U01   Principles of Diagnostics and Pharmacology in Physical Therapy,U01-C Regular,Marilys Randolph,31,30,1,0,0
16674,PHT 6353 - U02   Principles of Diagnostics and Pharmacology in Physical Therapy,U02-C Regular,Marilys Randolph,31,30,1,0,0
34759,PSB 6351 - U02   Cognitive Neuroimaging Methods II,U02-C Regular,Aaron Mattfeld,25,18,7,0,0
33193,CHM 6340 - B51   Organic Geochemistry,B51-C Regular,Rudolf Jaffe,10,1,9,0,0
33271,CHM 6340 - U01   Organic Geochemistry,U01-C Regular,Rudolf Jaffe,20,6,14,0,0
32524,ANG 6339 - U01   Seminar on Latin America,U01-O Regular,Ulrich Oslender,16,11,5,0,0
15753,LAE 6339 - U01   Teaching English in the Secondary School,U01-C Regular,Linda Bunton,20,7,13,0,0
15516,RED 6336 - U01   Reading in the Content Areas,U01-C Regular,Helen Robbins,30,10,20,0,0
16915,HUN 6335 - U01   Functions of Vitamins,U01-C Regular,Juan Liuzzi,30,16,14,0,0
34075,LAW 6330 - U10   Evidence,U10-C Regular,Eric Carpenter,80,44,36,0,0
10707,STA 6327 - U01   Mathematical Statistics II,U01-C Regular,Zhenmin Chen,30,5,25,0,0
34776,PHT 6325 - U01   Advanced Clinical Pediatric Physical Therapy,U01-C DYN - Mini,Amanda Thomas,25,14,11,0,0
34777,PHT 6325 - U02   Advanced Clinical Pediatric Physical Therapy,U02-C DYN - Mini,Amanda Thomas,25,12,13,0,0
33038,LIN 6323 - U01   Phonology,U01-C Regular,Mehmet Yavas,25,10,15,0,0
17749,SPA 6322 - U01   Aural Habilitation and Rehabilitation,U01-C Regular,Alliete Rodriguez Alfano,30,24,6,0,0
15498,LAE 6319 - U01   Instruction in Integrated Language Arts,U01-C Regular,Joyce Fine,30,8,22,0,0
32481,SYA 6317 - U01   Social Research Quantitative Methods II,U01-C Regular,Qing Lai,15,5,10,0,0
32337,CPO 6316 - U01   Seminar in Latin American Democratic Institutions,U01-C Regular,Barry Levitt,20,4,16,0,0
36097,EEE 6315 - RXPC   Adv. Solid State,RXPC-C Regular,Sakhrat Khizroev,30,20,10,0,0
18472,EEE 6315 - RXPE   Adv. Solid State,RXPE-C Regular,Sakhrat Khizroev,30,20,10,0,0
16119,EEE 6315 - U01   Adv. Solid State,U01-C Regular,Sakhrat Khizroev,30,20,10,0,0
16785,PHC 6315 - U01   Introduction to Environmental Health,U01-C Regular,Quentin Felty,60,23,37,0,0
33529,POT 6315 - U01   Democratic Theory,U01-C Regular,Clement Fatovic,20,8,12,0,0
33709,URP 6315 - R8X   Introduction to Urban Planning and Growth Management,R8X-C DYN - Mini,Sukumar Ganapati,35,7,28,0,0
34131,RED 6314 - RVC   Theory and Instruction in Literacy,RVC-C Regular,Maria Tsalikis,25,13,12,0,0
35083,PHC 6311 - U01   Environmental Health Risk Assessment,U01-C Regular,Alok Deoraj,45,8,37,0,0
12654,MUG 6309 - U01   Graduate Applied Orchestral Conducting,U01-P Regular,Raffaele Ponti,5,0,5,0,0
17135,RTV 6309 - B51   Visual Storytelling and Production,B51-C Regular,Juan Gonzalez Manrique,15,5,10,0,0
16889,HUN 6307 - U01   Carbohydrates and Lipids,U01-C Regular,Vijaya Narayanan,18,13,5,0,0
13604,ISS 6306 - U01   Writing Research Proposals,U01-C Regular,Roderick Neumann,20,8,12,0,0
12917,MUC 6306 - U01   Electronic Music Lab II,U01-L Regular,Jacob Sudol,25,10,15,0,0
11808,PAD 6306 - U01   Policy Analysis and Program Planning,U01-C Regular,Sukumar Ganapati,35,24,11,0,0
13585,ISS 6305 - U01   Research Methods and Design,U01-C Regular,Mark Padilla,20,8,12,0,0
33871,LAW 6305 - U01   Remedies,U01-C Regular,Ediberto Roman, Marsha Walker,80,17,63,0,0
16563,NGR 6302 - U01   Advanced Child Health Nursing II,U01-C Regular,Rosa Roche,25,22,3,0,0
35811,PAS 6300 - RX1   Pediatric Clerkship,RX1-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,4,41,0,0
35812,PAS 6300 - RX2   Pediatric Clerkship,RX2-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,6,39,0,0
35816,PAS 6300 - RX3   Pediatric Clerkship,RX3-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,7,38,0,0
35818,PAS 6300 - RX4   Pediatric Clerkship,RX4-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,8,37,0,0
17040,HMG 6296 - B52   Strategic Management for Hospitality and Tourism,B52-O Regular,Nancy Scanlon,35,16,19,0,0
17054,HMG 6296 - RVC   Strategic Management for Hospitality and Tourism,RVC-O Regular,Mary Tanke,35,24,11,0,0
34447,HMG 6296 - RXU   Strategic Management for Hospitality and Tourism,RXU-O DYN - Mini,Mary Tanke,25,9,16,0,0
33441,ADE 6286 - R8R   Instructional Development and Implementation,R8R-C DYN - Mini,Mary Haley,35,17,18,0,0
34597,DIE 6286 - RVC   Pediatric Obesity,RVC-C Regular,Deborah Abel,35,26,9,0,0
12655,ARC 6280 - U01   Professional Office Practice,U01-C Regular,Alfredo Andia,120,92,28,0,0
17078,HMG 6280 - B51   Globalization and Competitive Methods of Multinational Hospitality Companies,B51-C Regular,Jinlin Zhao,35,19,16,0,0
17081,HMG 6280 - B52   Globalization and Competitive Methods of Multinational Hospitality Companies,B52-C Regular,Jinlin Zhao,35,23,12,0,0
34446,HMG 6280 - RXU   Globalization and Competitive Methods of Multinational Hospitality Companies,RXU-C DYN - Mini,Lisa Cain,25,5,20,0,0
34084,EDP 6277 - P80   Human Development: Across the Life Span,P80-C Regular,Paige Telan,30,16,14,0,0
18761,TCN 6275 - RXAX   Mobile Computing,RXAX-C Regular,Niki Pissinou,35,22,13,0,0
16232,TCN 6275 - U01   Mobile Computing,U01-C Regular,Niki Pissinou,35,22,13,0,0
32752,EVR 6268 - U01   Remote Sensing in Hydrology,U01-C Regular,Assefa Melesse,20,9,11,0,0
34762,BME 6266 - U01   Adv Biofluid Mech,U01-C Regular,Sharan Ramaswamy,60,15,45,0,0
16868,HUN 6266 - U01   Nutritional Assessment,U01-C Regular,Adriana Campa,25,12,13,0,0
33896,LAW 6264 - U10   Immigration Law,U10-C Regular,Juan Gomez,60,26,34,0,0
33000,EEC 6261 - U01   Education Programs for Younger Children,U01-C Regular,Charles Bleiker,25,13,12,0,0
12952,IND 6258C - EA   Graduate Design 4,EA-C Regular,Carmen Ferrer, Darci Pappano,12,10,2,0,0
12707,IND 6258C - U02   Graduate Design 4,U02-C Regular,Newton Dsouza Prabhu,15,9,6,0,0
17037,HMG 6257 - B51   Contemporary Global Issues in Hospitality and Tourism,B51-C Regular,Miranda Kitterlin,35,22,13,0,0
17038,HMG 6257 - B52   Contemporary Global Issues in Hospitality and Tourism,B52-C Regular,Miranda Kitterlin,35,29,6,0,0
34445,HMG 6257 - RXU   Contemporary Global Issues in Hospitality and Tourism,RXU-C DYN - Mini,Miranda Kitterlin,25,14,11,0,0
17128,MMC 6257 - B51   Media Management and Entrepreneurship,B51-C Regular,Juan Gonzalez Manrique,15,5,10,0,0
13113,IND 6256 - U02   Graduate Design 2,U02-C Regular,Stephanie Jenkins,15,14,1,0,0
33870,LAW 6254 - U01   Comparative Family Law,U01-C Regular,Cyra Choudhury,60,12,48,0,0
16642,SPA 6254 - U01   Adult Communication Disorders and Cognition,U01-C Regular,Monica Hough,30,17,13,0,0
35338,AGR 6251 - U01   Sustainable Farming Systems,U01-C Regular,Kateel Shetty,43,28,15,0,0
12861,MUC 6251 - U01   Graduate Music Composition,U01-P Regular,Orlando Garcia,10,3,7,0,0
10708,STA 6247 - U01   Data Analysis II,U01-C Regular,Jie Mi,30,8,22,0,0
34444,HMG 6246 - RXU   Organizational Behavior in the Hospitality Industry,RXU-C DYN - Mini,Miranda Kitterlin,25,10,15,0,0
32661,INR 6245 - U01   The Military, Latin America and International Security,U01-C Regular,Frank Mora,12,7,5,0,0
34079,EDA 6242 - RVC   School Finance,RVC-C DYN - Mini,Jacques Bentolila,20,15,5,0,0
35423,CWR 6236 - U01   Eng Sediment Trnspt,U01-C Regular,Mehrnoosh Mahmoudi,30,5,25,0,0
16856,SOW 6236 - U02   Social Welfare Policy and Services II,U02-C Regular,Richard Beaulaurier,35,27,8,0,0
33679,EDA 6232 - R8R   School Law,R8R-C DYN - Mini,Aurore Victor,20,9,11,0,0
15746,EEX 6228 - RVC   Integration of Curriculum, Assessment and Instruction,RVC-C Regular,Ruba Monem,55,6,49,0,0
33708,PAD 6227 - R8X   Public Finance and the Budgetary Process,R8X-C DYN - Mini,Can Chen,35,15,20,0,0
34885,EEX 6225 - U01   Educational Assessment of Students with Exceptionalities,U01-C Regular,Terrence Vaccaro,28,19,9,0,0
17035,HMG 6225 - B51   Multicultural Human Resources Management for the Hospitality Industry,B51-C Regular,Mary Tanke,30,24,6,0,0
34211,EML 6223 - U01   Advanced Mechanical Vibration Analysis,U01-C Regular,Cesar Levy,38,4,34,0,0
33459,INP 6216 - U01   Personnel Selection,U01-C Regular,Chockalingam Viswesvaran,20,7,13,0,0
12605,LAA 6215 - U01   Professional Practice in Landscape Architecture,U01-C Regular,Marta Canaves,20,19,1,0,0
18898,EEX 6213 - U01   Assessment and Interventions for Young Children with Disabilities,U01-C Regular,Chanho Chae,35,30,5,0,0
15493,EDF 6211 - U01   Psychological Foundations of Education,U01-C Regular,Martha Pelaez-Nogueras,30,11,19,0,0
33575,HSA 6205 - RXA   Hospital and Health Facilities Organization,RXA-C Regular,Carol Biggs,50,29,21,0,0
35802,PAS 6200 - RX1   Surgery Clerkship,RX1-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,4,41,0,0
35804,PAS 6200 - RX2   Surgery Clerkship,RX2-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,4,41,0,0
35805,PAS 6200 - RX3   Surgery Clerkship,RX3-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,6,39,0,0
35806,PAS 6200 - RX4   Surgery Clerkship,RX4-M DYN - Mini,Jimmy Santana, Stephen Cohen,45,5,40,0,0
15677,SPS 6199 - U02   Family-School Consultation and Collaboration,U02-C Regular,Philip Lazarus,14,12,2,0,0
35193,SPS 6193 - U02   Psycho-Educational Assessment III: Behavior,U02-C Regular,Andy Pham,12,6,6,0,0
33438,EDA 6192 - R8R   Leadership in Education,R8R-C DYN - Mini,Omar Riaz,20,19,1,0,0
15716,SPS 6191 - U01   Psycho-Educational Assessment I: Intellectual,U01-C Regular,Andy Pham,12,5,7,0,0
35297,MUE 6190 - RVC   Curriculum and Policy Design in Music Education,RVC-C Regular,Candice Davenport,30,10,20,0,0
33574,HSA 6186 - RXA   Leadership and Organization Behavior in Health Care Systems,RXA-C Regular,Kellen Hassell,50,29,21,0,0
33592,HSA 6185 - RXA   Management and Organizational Theory in Health Care,RXA-C Regular,Kellen Hassell,75,18,57,0,0
10720,STA 6176 - U01   Biostatistics,U01-C Regular,B M Golam Kibria,30,21,9,0,0
33576,HSA 6175 - RXA   Financial Management of Health Systems,RXA-C Regular,Luisa Carpentieri,50,29,21,0,0
34303,STA 6167 - U01   Statistical Methods in Research II,U01-C Regular,Zhenmin Chen,30,19,11,0,0
16513,PHT 6164 - U01   Neurological Diagnosis and Management II,U01-C Regular,Jennifer Cabrera, Lisa Roberts,58,54,4,0,0
16514,PHT 6164L - U01   Neurological Diagnosis and Management II Lab,U01-L Regular,Jennifer Cabrera,20,18,2,0,0
16515,PHT 6164L - U02   Neurological Diagnosis and Management II Lab,U02-L Regular,Jennifer Cabrera, Lisa Roberts,20,18,2,0,0
16516,PHT 6164L - U03   Neurological Diagnosis and Management II Lab,U03-L Regular,Jennifer Cabrera, Lisa Roberts,20,18,2,0,0
35995,EIN 6160 - U01   Management of Innovation and Technology,U01-C Regular,Robert Hacker,25,18,7,0,0
16163,EML 6153 - U01   Advanced Heat Transfer,U01-C Regular,Mohammad Ebadian,20,8,12,0,0
12443,ISC 6153 - U01   Environments of a Changing Planet,U01-C Regular,Leonard Scinto, Shimon Wdowinski,40,18,22,0,0
12445,ISC 6152 - U01   Earth and Environment Advanced Graduate Seminar,U01-O Regular,Joel Heinen,60,7,53,0,0
15455,ARE 6140 - U01   Curriculum and Instruction in Art,U01-C Regular,David Chang,12,7,5,0,0
32774,BMS 6130 - 01   Pathology and Medical Histology,01-C Regular,Aileen Marty, Tracey Weiler,50,45,5,0,0
